Customer Review,Date Of Stay,Customer Rating,Owner Responded,Lemmatized Tokens,lemmatized
5 star hospitality hospitality staff genuinely friendly accommodate sure you re treat warmth that d big name like aman season shame,08/21,Excellent,True,"['5', 'star', 'hospitality', 'hospitality', 'staff', 'genuinely', 'friendly', 'accommodate', 'sure', 'you', 're', 'treat', 'warmth', 'that', 'd', 'big', 'name', 'like', 'aman', 'season', 'shame']",5 star hospitality hospitality staff genuinely friendly accommodate sure you re treat warmth that d big name like aman season shame
recently pleasure stay new recent business travel quality service hospitality offer like consistency exceptional standard prefer come place begin like mention mr jacobs sale manager like personally thank arrange booking pleasure work like specifically mention mr avinash butler stay service class apart truly asset team new honest service reason come stay place go duty,07/21,Excellent,True,"['recently', 'pleasure', 'stay', 'new', 'recent', 'business', 'travel', 'quality', 'service', 'hospitality', 'offer', 'like', 'consistency', 'exceptional', 'standard', 'prefer', 'come', 'place', 'begin', 'like', 'mention', 'mr', 'jacobs', 'sale', 'manager', 'like', 'personally', 'thank', 'arrange', 'booking', 'pleasure', 'work', 'like', 'specifically', 'mention', 'mr', 'avinash', 'butler', 'stay', 'service', 'class', 'apart', 'truly', 'asset', 'team', 'new', 'honest', 'service', 'reason', 'come', 'stay', 'place', 'go', 'duty']",recently pleasure stay new recent business travel quality service hospitality offer like consistency exceptional standard prefer come place begin like mention mr jacobs sale manager like personally thank arrange booking pleasure work like specifically mention mr avinash butler stay service class apart truly asset team new honest service reason come stay place go duty
having stay prime property couple year assurance new rank one look genuine 5 star experience trust word property 1 room spacious view unarguably soothe mesmerise big glass window add special dimension room 2 washroom spacious excellent bath tub view premier room washroom excellent fitting aesthetically 3 restaurant property leader cuisine bakery delhis good delicious cake 4 spa totally worth respect privacy beautiful therapist know job,08/21,Excellent,True,"['having', 'stay', 'prime', 'property', 'couple', 'year', 'assurance', 'new', 'rank', 'one', 'look', 'genuine', '5', 'star', 'experience', 'trust', 'word', 'property', '1', 'room', 'spacious', 'view', 'unarguably', 'soothe', 'mesmerise', 'big', 'glass', 'window', 'add', 'special', 'dimension', 'room', '2', 'washroom', 'spacious', 'excellent', 'bath', 'tub', 'view', 'premier', 'room', 'washroom', 'excellent', 'fitting', 'aesthetically', '3', 'restaurant', 'property', 'leader', 'cuisine', 'bakery', 'delhis', 'good', 'delicious', 'cake', '4', 'spa', 'totally', 'worth', 'respect', 'privacy', 'beautiful', 'therapist', 'know', 'job']",having stay prime property couple year assurance new rank one look genuine 5 star experience trust word property 1 room spacious view unarguably soothe mesmerise big glass window add special dimension room 2 washroom spacious excellent bath tub view premier room washroom excellent fitting aesthetically 3 restaurant property leader cuisine bakery delhis good delicious cake 4 spa totally worth respect privacy beautiful therapist know job
recently day stay new overall experience outstanding fact recently stay taj palace like admit overall experience simply well largely account staff go way help guest like specifically mention rachel cooperative checkin special mention jessica go way help wife 11 month old baby cry checkin multiple time stay like acknowledge harsh vinayak check cooperative lastly special mention vijeta sharma help make reservation listen patiently,08/21,Excellent,True,"['recently', 'day', 'stay', 'new', 'overall', 'experience', 'outstanding', 'fact', 'recently', 'stay', 'taj', 'palace', 'like', 'admit', 'overall', 'experience', 'simply', 'well', 'largely', 'account', 'staff', 'go', 'way', 'help', 'guest', 'like', 'specifically', 'mention', 'rachel', 'cooperative', 'checkin', 'special', 'mention', 'jessica', 'go', 'way', 'help', 'wife', '11', 'month', 'old', 'baby', 'cry', 'checkin', 'multiple', 'time', 'stay', 'like', 'acknowledge', 'harsh', 'vinayak', 'check', 'cooperative', 'lastly', 'special', 'mention', 'vijeta', 'sharma', 'help', 'make', 'reservation', 'listen', 'patiently']",recently day stay new overall experience outstanding fact recently stay taj palace like admit overall experience simply well largely account staff go way help guest like specifically mention rachel cooperative checkin special mention jessica go way help wife 11 month old baby cry checkin multiple time stay like acknowledge harsh vinayak check cooperative lastly special mention vijeta sharma help make reservation listen patiently
good hotel stay business travel team dr zakir hussain marg exceptional service special mention thank gym trainer ashish panwar support training office manager jonaki biswa brilliant proactive support busy trip,08/21,Excellent,True,"['good', 'hotel', 'stay', 'business', 'travel', 'team', 'dr', 'zakir', 'hussain', 'marg', 'exceptional', 'service', 'special', 'mention', 'thank', 'gym', 'trainer', 'ashish', 'panwar', 'support', 'training', 'office', 'manager', 'jonaki', 'biswa', 'brilliant', 'proactive', 'support', 'busy', 'trip']",good hotel stay business travel team dr zakir hussain marg exceptional service special mention thank gym trainer ashish panwar support training office manager jonaki biswa brilliant proactive support busy trip
magical stay guy fantastic super food amazing staff especially ibrahim naveet favourite spot stay amazing breakfast get to try visit,08/21,Excellent,True,"['magical', 'stay', 'guy', 'fantastic', 'super', 'food', 'amazing', 'staff', 'especially', 'ibrahim', 'naveet', 'favourite', 'spot', 'stay', 'amazing', 'breakfast', 'get', 'to', 'try', 'visit']",magical stay guy fantastic super food amazing staff especially ibrahim naveet favourite spot stay amazing breakfast get to try visit
travel midst covid place think impressed way manage current pandemic right contactless check ensure minimum contact sanitisation manage comfortable stay happy,02/21,Excellent,True,"['travel', 'midst', 'covid', 'place', 'think', 'impressed', 'way', 'manage', 'current', 'pandemic', 'right', 'contactless', 'check', 'ensure', 'minimum', 'contact', 'sanitisation', 'manage', 'comfortable', 'stay', 'happy']",travel midst covid place think impressed way manage current pandemic right contactless check ensure minimum contact sanitisation manage comfortable stay happy
group hotel experience miss immemorial stay new delhis abode august 21 suite stay merely day finesse hospitality 10 fold well reception inroom dining surely wow comfort guest give utmost importance special mention mr zaid reception mswon spa go mile ensure home thank hotel soon,08/21,Excellent,True,"['group', 'hotel', 'experience', 'miss', 'immemorial', 'stay', 'new', 'delhis', 'abode', 'august', '21', 'suite', 'stay', 'merely', 'day', 'finesse', 'hospitality', '10', 'fold', 'well', 'reception', 'inroom', 'dining', 'surely', 'wow', 'comfort', 'guest', 'give', 'utmost', 'importance', 'special', 'mention', 'mr', 'zaid', 'reception', 'mswon', 'spa', 'go', 'mile', 'ensure', 'home', 'thank', 'hotel', 'soon']",group hotel experience miss immemorial stay new delhis abode august 21 suite stay merely day finesse hospitality 10 fold well reception inroom dining surely wow comfort guest give utmost importance special mention mr zaid reception mswon spa go mile ensure home thank hotel soon
excellent classy dignify new line service superb restaurant simply well think stay capital offer kind service line well,08/21,Excellent,True,"['excellent', 'classy', 'dignify', 'new', 'line', 'service', 'superb', 'restaurant', 'simply', 'well', 'think', 'stay', 'capital', 'offer', 'kind', 'service', 'line', 'well']",excellent classy dignify new line service superb restaurant simply well think stay capital offer kind service line well
indians proud aspect meticulously research small overlook staff extremely professional extremely polite wonderful time despite short time spend property member staff interact go help wait,07/21,Excellent,True,"['indians', 'proud', 'aspect', 'meticulously', 'research', 'small', 'overlook', 'staff', 'extremely', 'professional', 'extremely', 'polite', 'wonderful', 'time', 'despite', 'short', 'time', 'spend', 'property', 'member', 'staff', 'interact', 'go', 'help', 'wait']",indians proud aspect meticulously research small overlook staff extremely professional extremely polite wonderful time despite short time spend property member staff interact go help wait
stay property celebrate birthday warmly greet staff kudos jonika sagar ronojoy inder ji jessica rachel desk smooth check check formality room upgrade jonika delicious cake beautiful flower arrange desk maintain group gold standard hospitality time visit property bar excellence raise property beautiful extremely maintain staff please courteous celebration plan amplify wonderful staff property food die 360 day dine restaurant room dine I ve enjoy,06/21,Excellent,True,"['stay', 'property', 'celebrate', 'birthday', 'warmly', 'greet', 'staff', 'kudos', 'jonika', 'sagar', 'ronojoy', 'inder', 'ji', 'jessica', 'rachel', 'desk', 'smooth', 'check', 'check', 'formality', 'room', 'upgrade', 'jonika', 'delicious', 'cake', 'beautiful', 'flower', 'arrange', 'desk', 'maintain', 'group', 'gold', 'standard', 'hospitality', 'time', 'visit', 'property', 'bar', 'excellence', 'raise', 'property', 'beautiful', 'extremely', 'maintain', 'staff', 'please', 'courteous', 'celebration', 'plan', 'amplify', 'wonderful', 'staff', 'property', 'food', 'die', '360', 'day', 'dine', 'restaurant', 'room', 'dine', 'I', 've', 'enjoy']",stay property celebrate birthday warmly greet staff kudos jonika sagar ronojoy inder ji jessica rachel desk smooth check check formality room upgrade jonika delicious cake beautiful flower arrange desk maintain group gold standard hospitality time visit property bar excellence raise property beautiful extremely maintain staff please courteous celebration plan amplify wonderful staff property food die 360 day dine restaurant room dine I ve enjoy
high standard excellent food clean perfect service staff nice safe place stay covid time beautiful enjoy stay definitely come,07/21,Excellent,True,"['high', 'standard', 'excellent', 'food', 'clean', 'perfect', 'service', 'staff', 'nice', 'safe', 'place', 'stay', 'covid', 'time', 'beautiful', 'enjoy', 'stay', 'definitely', 'come']",high standard excellent food clean perfect service staff nice safe place stay covid time beautiful enjoy stay definitely come
frequent traveler privilege member travel gurgaon ncr time stay promise firstly special mention mr jacob sale manager pleasure book mr avinash butler stay accommodate helpful definitely stay comfortable highly recommend save grace dire circumstance genuinely feel mr sarabjeet singh bhalla executive assistant manger food beverage service help stay comfortable service exemplary similarly mr aditya vikram,07/21,Excellent,True,"['frequent', 'traveler', 'privilege', 'member', 'travel', 'gurgaon', 'ncr', 'time', 'stay', 'promise', 'firstly', 'special', 'mention', 'mr', 'jacob', 'sale', 'manager', 'pleasure', 'book', 'mr', 'avinash', 'butler', 'stay', 'accommodate', 'helpful', 'definitely', 'stay', 'comfortable', 'highly', 'recommend', 'save', 'grace', 'dire', 'circumstance', 'genuinely', 'feel', 'mr', 'sarabjeet', 'singh', 'bhalla', 'executive', 'assistant', 'manger', 'food', 'beverage', 'service', 'help', 'stay', 'comfortable', 'service', 'exemplary', 'similarly', 'mr', 'aditya', 'vikram']",frequent traveler privilege member travel gurgaon ncr time stay promise firstly special mention mr jacob sale manager pleasure book mr avinash butler stay accommodate helpful definitely stay comfortable highly recommend save grace dire circumstance genuinely feel mr sarabjeet singh bhalla executive assistant manger food beverage service help stay comfortable service exemplary similarly mr aditya vikram
